name,datetime,date,hour,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bristol,2023-08-05T14:00:00,2023-08-05,14,17.7,17.7,16.1,90.29,0.239,100,rain,,,40.7,25.6,290,1001.3,100,38.3,232,0.8,2,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T15:00:00,2023-08-05,15,16.4,16.4,14.2,86.85,0.029,100,rain,,,38.7,23.5,335,1002.8,88.1,12.4,364,1.3,4,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
Bristol,2023-08-05T16:00:00,2023-08-05,16,16.5,16.5,13.9,84.35,0.087,100,rain,,,48,30.5,328,1003.8,100,32.1,127,0.5,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T17:00:00,2023-08-05,17,14.7,14.7,12.1,84.32,0.045,100,rain,,,48.2,27.7,333,1006.1,100,52.6,33,0.1,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T18:00:00,2023-08-05,18,14.2,14.2,11.3,82.65,0,0,,,,47.8,27.4,327,1008,98.5,49.4,105,0.4,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T19:00:00,2023-08-05,19,14,14,11.2,83.16,0.029,100,rain,,,42,23.4,320,1009.5,93.6,42.4,223,0.8,2,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T20:00:00,2023-08-05,20,14.3,14.3,10.9,79.59,0,0,,,,36.1,20.6,320,1010.6,76.4,45.6,26,0.1,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T21:00:00,2023-08-05,21,13.8,13.8,10.8,82.05,0,0,,,,33,20.4,311,1011.8,58.9,40.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T22:00:00,2023-08-05,22,13.2,13.2,10.6,84.3,0,0,,,,32.4,19.7,309,1012.9,55.7,40.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-05T23:00:00,2023-08-05,23,13,13,10.5,84.95,0,0,,,,31.9,20.6,307,1013.9,59.3,39.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T00:00:00,2023-08-06,0,12.5,12.5,10.4,86.75,0,0,,,,22.6,13.3,309,1014.6,67.7,39.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T01:00:00,2023-08-06,1,11.9,11.9,10.3,89.47,0,0,,,,21,13.6,308,1015.3,29.8,32.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T02:00:00,2023-08-06,2,11.3,11.3,9.8,90.35,0,0,,,,16.7,10.8,311,1015.9,0,31.6,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T03:00:00,2023-08-06,3,10.4,10.4,9.3,92.79,0,0,,,,18.3,11.6,297,1016.3,0,29.8,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T04:00:00,2023-08-06,4,10.1,10.1,9,92.62,0,0,,,,14.5,7.5,280,1016.5,42.1,24.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T05:00:00,2023-08-06,5,10,10,9.1,94.08,0,0,,,,15.6,10.4,292,1016.6,19.3,25.8,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T06:00:00,2023-08-06,6,10,8.7,9,93.76,0,0,,,,15,9.5,280,1017,7.1,20.4,16,0.1,0,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T07:00:00,2023-08-06,7,11.8,11.8,9.9,88.16,3.511,100,rain,,,19.4,16.2,271,1017.9,86.9,13.4,132,0.5,1,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-06T08:00:00,2023-08-06,8,12.9,12.9,10.9,87.68,0,0,,,,19.3,16.1,270,1018,87.8,13.7,93,0.3,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-06T09:00:00,2023-08-06,9,14,14,11,82.27,0,0,,,,20.5,16.2,281,1018.1,53.8,14.2,272,1,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-06T10:00:00,2023-08-06,10,15.1,15.1,11,76.26,0,0,,,,26.1,18.2,283,1018.9,53.2,16.3,199,0.7,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-06T11:00:00,2023-08-06,11,16.4,16.4,10.6,68.45,0,0,,,,33.9,20.4,304,1018.5,87.2,41.8,533,1.9,5,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T12:00:00,2023-08-06,12,17.7,17.7,11.1,65.26,0,0,,,,35.5,21.7,298,1018.5,84.4,44.5,635,2.3,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T13:00:00,2023-08-06,13,17.5,17.5,11.4,67.31,0,0,,,,36.2,24.3,291,1018.5,73,40.8,244,0.9,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T14:00:00,2023-08-06,14,17,17,11.2,68.65,0,0,,,,35.3,21,297,1018.5,77.5,48.6,431,1.6,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T15:00:00,2023-08-06,15,18,18,11.7,66.53,0,0,,,,30.9,17.5,311,1018.5,79.4,48.7,385,1.4,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T16:00:00,2023-08-06,16,17.8,17.8,12.4,70.92,0,0,,,,40.9,23.8,286,1018.9,93.1,46.9,295,1.1,3,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T17:00:00,2023-08-06,17,17.7,17.7,12.1,70.08,0,0,,,,35.9,20.4,306,1019.1,61.5,47.5,610,2.2,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T18:00:00,2023-08-06,18,16.6,16.6,11.7,72.74,0,0,,,,33.8,19.1,306,1019.3,50.2,45.4,84,0.3,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T19:00:00,2023-08-06,19,16.3,16.3,11.2,71.69,0.029,100,rain,,,32.8,20.6,310,1019.8,74.9,34.7,58,0.2,1,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T20:00:00,2023-08-06,20,16.1,16.1,11.5,74.1,0.436,100,rain,,,29.2,15.9,306,1019.9,34,41.1,65,0.2,1,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T21:00:00,2023-08-06,21,14.7,14.7,11.6,81.31,0,0,,,,23.1,12.3,287,1020.3,33.1,44.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T22:00:00,2023-08-06,22,13.8,13.8,11.2,84.23,0,0,,,,20.9,12.5,276,1020.8,15.5,41.5,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-06T23:00:00,2023-08-06,23,13,13,10.9,87.11,0,0,,,,15.3,11.2,273,1021.2,1.6,31.9,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T00:00:00,2023-08-07,0,12.4,12.4,10.8,90.06,0,0,,,,11.6,5.8,347,1021.3,13.9,32.6,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T01:00:00,2023-08-07,1,12,12,10.8,92.88,0,0,,,,11.3,10.7,263,1021.1,0,12.5,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-07T02:00:00,2023-08-07,2,11.4,11.4,10.2,92.84,0,0,,,,10,4.4,252,1021,0,22.3,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T03:00:00,2023-08-07,3,10.8,10.8,9.9,94.4,0,0,,,,5.2,2.4,282,1021,0,20.8,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T04:00:00,2023-08-07,4,10.5,10.5,9.8,94.92,0,0,,,,11.4,7.7,265,1021,22.7,24.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T05:00:00,2023-08-07,5,10.7,10.7,9.8,94.55,0.029,100,rain,,,8.5,4.7,271,1020.8,2.3,22.9,0,0,0,,Rain,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T06:00:00,2023-08-07,6,9.8,9.1,9,95.29,0,0,,,,9.6,6.3,252,1020.9,3.2,17.7,16,0.1,0,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T07:00:00,2023-08-07,7,10.9,10.9,10.3,95.87,0,0,,,,7.3,5.5,305,1021.1,0,22.8,156,0.6,2,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T08:00:00,2023-08-07,8,13.1,13.1,12.2,94.27,0,0,,,,8.2,5.7,287,1021.1,1.6,25,181,0.7,2,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T09:00:00,2023-08-07,9,15.1,15.1,12.8,86.16,0,0,,,,11.3,8.2,288,1021.3,6.4,31.1,260,0.9,3,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T10:00:00,2023-08-07,10,16.7,16.7,12.4,75.64,0,0,,,,12.2,9.3,299,1021.3,60.1,27.1,617,2.2,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T11:00:00,2023-08-07,11,17.3,17.3,11.9,70.51,0,0,,,,22.1,10.7,259,1020.9,59.6,35.5,431,1.6,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T12:00:00,2023-08-07,12,18.6,18.6,11.3,62.45,0,0,,,,27.7,17,251,1020.6,52.1,38.2,800,2.9,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T13:00:00,2023-08-07,13,18.9,18.9,11,60.07,0,0,,,,29.7,18.4,270,1020.1,78.2,44.4,740,2.7,7,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T14:00:00,2023-08-07,14,18.8,18.8,10.8,59.63,0,0,,,,30.2,19,267,1019.8,75.7,46.8,459,1.7,5,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T15:00:00,2023-08-07,15,17,17,10,63.39,,0,,,,,31.7,260,1020,,10,454,1.6,5,,Clear,clear-day,"D9855,EGGD"
Bristol,2023-08-07T16:00:00,2023-08-07,16,17,17,10,63.39,,0,,,,,29.5,260,1020,,10,754,2.7,8,,Clear,clear-day,"D9855,EGGD"
Bristol,2023-08-07T17:00:00,2023-08-07,17,17,17,9.1,59.51,0,0,,,,,32.9,263,1020,100,10,636,2.3,6,,Overcast,cloudy,"03853099999,D9855,EGGD"
Bristol,2023-08-07T18:00:00,2023-08-07,18,18,18,9.9,59.22,0,0,,,,28.2,20.8,277,1019.4,24.3,45.6,374,1.3,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T19:00:00,2023-08-07,19,17.2,17.2,9.9,62.04,0,0,,,,21.2,17.3,278,1019.1,26.5,33.8,209,0.8,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T20:00:00,2023-08-07,20,16,16,9.5,65.21,0,0,,,,21.3,16,276,1019,17.6,39.3,26,0.1,0,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T21:00:00,2023-08-07,21,14.2,14.2,9.8,74.94,0,0,,,,17.4,12.5,272,1018.8,16.1,41,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T22:00:00,2023-08-07,22,12.9,12.9,10.1,82.67,0,0,,,,11.3,8.9,264,1018.8,16.1,38.4,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-07T23:00:00,2023-08-07,23,12.4,12.4,10.2,86.33,0,0,,,,13.2,8.9,250,1018.7,34.2,33.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T00:00:00,2023-08-08,0,12.4,12.4,10.1,86.02,0,0,,,,17.4,11,233,1018.5,78.5,35.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T01:00:00,2023-08-08,1,12.4,12.4,10.6,88.65,0,0,,,,16.7,11.3,248,1018.2,94.2,27.4,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T02:00:00,2023-08-08,2,12.5,12.5,10.9,90.05,0.064,100,rain,,,13.7,9.5,252,1017.7,100,34.3,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T03:00:00,2023-08-08,3,12.5,12.5,11.2,91.67,0.097,100,rain,,,11.9,9.5,236,1017.2,95.3,31.7,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T04:00:00,2023-08-08,4,12.4,12.4,11.3,92.91,0.161,100,rain,,,13.4,8.5,223,1017,98.5,31.2,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T05:00:00,2023-08-08,5,12.7,12.7,11.4,92.33,0,0,,,,15.9,10.6,225,1016.6,100,38.3,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T06:00:00,2023-08-08,6,12.9,12.9,11.6,92.02,0,0,,,,13.8,10.5,211,1016.4,100,33.1,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T07:00:00,2023-08-08,7,13.1,13.1,12.2,93.83,0.382,100,rain,,,12,9.2,208,1016.2,100,24.9,49,0.2,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T08:00:00,2023-08-08,8,13.5,13.5,12.6,94.3,0.097,100,rain,,,15.6,9,212,1016,100,15.2,65,0.2,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T09:00:00,2023-08-08,9,14.2,14.2,13.4,94.88,0.322,100,rain,,,16.8,10.2,204,1015.6,100,36.6,120,0.4,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T10:00:00,2023-08-08,10,14.2,14.2,13.1,93.17,0.151,100,rain,,,20.4,11.5,183,1015.1,90.2,9.9,121,0.4,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-08T11:00:00,2023-08-08,11,15.7,15.7,14.6,93.27,0.061,100,rain,,,27.5,16.8,221,1014.8,100,25.5,144,0.5,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T12:00:00,2023-08-08,12,16.3,16.3,15,92.26,0,0,,,,28.9,16.7,230,1014.5,100,21.3,441,1.6,4,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T13:00:00,2023-08-08,13,16.8,16.8,15.7,93.13,0.032,100,rain,,,33.9,20.8,236,1014.2,100,38.2,190,0.7,2,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T14:00:00,2023-08-08,14,17.3,17.3,16.1,92.73,0,0,,,,33.4,19,233,1013.9,100,40.6,100,0.4,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T15:00:00,2023-08-08,15,17.4,17.4,16.1,92.46,0.032,100,rain,,,29.7,19.2,234,1014,100,25.5,244,0.9,2,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T16:00:00,2023-08-08,16,17.4,17.4,16.5,94.14,0,0,,,,23.6,15,237,1013.6,98.5,17.6,135,0.5,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T17:00:00,2023-08-08,17,17.8,17.8,16.3,91.24,0,0,,,,27.9,17.7,235,1013.3,89.5,28.9,200,0.7,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T18:00:00,2023-08-08,18,17.9,17.9,16,88.54,0,0,,,,26.5,15.8,282,1013.3,98.5,35.1,130,0.5,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T19:00:00,2023-08-08,19,17.3,17.3,15.6,89.88,0.116,100,rain,,,25.9,14.8,285,1013.5,100,42.2,60,0.2,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T20:00:00,2023-08-08,20,16.8,16.8,15.3,90.45,0,0,,,,22.9,12.4,274,1013.7,100,39.1,39,0.1,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T21:00:00,2023-08-08,21,16,16,15,93.93,0.11,100,rain,,,18.8,19.5,263,1014,100,12.5,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-08T22:00:00,2023-08-08,22,15.9,15.9,15.1,94.79,0.097,100,rain,,,19.4,12.7,286,1014.7,100,23.4,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-08T23:00:00,2023-08-08,23,15.5,15.5,14.8,96.04,0,0,,,,16.3,10,280,1015.1,98.5,33.9,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T00:00:00,2023-08-09,0,15.2,15.2,14.5,95.54,0,0,,,,13.6,7.6,271,1015.1,100,36.2,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T01:00:00,2023-08-09,1,14.9,14.9,14.2,95.63,0,0,,,,7,5,271,1015.3,92,31.9,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T02:00:00,2023-08-09,2,14.3,14.3,13.8,97.08,0.045,100,rain,,,7.1,5.4,283,1015.6,58.7,12.3,0,0,0,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T03:00:00,2023-08-09,3,14.1,14.1,13.7,97.07,0,0,,,,10.4,5.5,267,1015.8,88.9,16.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T04:00:00,2023-08-09,4,13.9,13.9,13.6,97.89,0,0,,,,7.6,3.8,275,1016.1,69,25,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T05:00:00,2023-08-09,5,13.4,13.4,13.1,97.8,0,0,,,,6.2,3,273,1016.4,61.2,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T06:00:00,2023-08-09,6,13.5,13.5,12.9,96.28,0,0,,,,6.4,3.1,257,1016.7,53.1,13,11,0,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T07:00:00,2023-08-09,7,13.5,13.5,13.3,98.32,0,0,,,,5.8,3.7,301,1017.2,56.9,6.7,38,0.1,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T08:00:00,2023-08-09,8,14.9,14.9,14.5,97.78,0,0,,,,9.4,4.7,278,1017.6,71.2,27.8,283,1,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T09:00:00,2023-08-09,9,16.1,16.1,14.8,92.11,0,0,,,,13.8,7.9,280,1018.1,81.4,41.6,443,1.6,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T10:00:00,2023-08-09,10,17.1,17.1,14.2,83.13,0,0,,,,13.4,10.7,244,1018.9,47.6,13.8,555,2,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03644099999,D9855,03740099999,EGGD"
Bristol,2023-08-09T11:00:00,2023-08-09,11,18.3,18.3,14.9,80.56,0,0,,,,13,12.3,243,1018.9,24.8,10.2,693,2.5,7,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03644099999,D9855,03740099999,EGGD"
Bristol,2023-08-09T12:00:00,2023-08-09,12,20.8,20.8,14.2,65.9,0,0,,,,17.3,8.8,278,1018.4,23,45.9,793,2.9,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T13:00:00,2023-08-09,13,21.6,21.6,14.3,63.17,0,0,,,,17.3,8.1,337,1018.5,47.6,48,805,2.9,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T14:00:00,2023-08-09,14,22.3,22.3,14.8,62.27,0,0,,,,18.5,8.8,269,1018.5,43.6,47.9,777,2.8,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T15:00:00,2023-08-09,15,23.4,23.4,15.8,62.49,0,0,,,,16.5,9.7,288,1018.4,54.7,45.7,717,2.6,7,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T16:00:00,2023-08-09,16,23.4,23.4,15.9,62.56,0,0,,,,15.1,9.2,277,1018.4,38.5,43.5,617,2.2,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T17:00:00,2023-08-09,17,23.3,23.3,15.6,61.81,0,0,,,,16,8.3,252,1018.3,28.5,49.1,487,1.8,5,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T18:00:00,2023-08-09,18,23.2,23.2,16.1,64.35,0,0,,,,17.1,10.7,237,1018.1,28.1,37.4,339,1.2,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T19:00:00,2023-08-09,19,22.3,22.3,15.5,65.19,0,0,,,,18.1,11.2,232,1018.3,18.4,36,183,0.7,2,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T20:00:00,2023-08-09,20,21.3,21.3,15.7,70.43,0,0,,,,14.2,9.5,229,1018.4,0,47.3,37,0.1,0,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T21:00:00,2023-08-09,21,19.4,19.4,15.7,79.52,0,0,,,,11.7,5.9,201,1018.8,32,38,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T22:00:00,2023-08-09,22,17.9,17.9,15.5,85.57,0,0,,,,7.7,5.8,218,1019.2,16.1,32,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-09T23:00:00,2023-08-09,23,17,17,15,88.07,0,0,,,,4.5,3.2,221,1019.4,16.1,25.6,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T00:00:00,2023-08-10,0,16.2,16.2,14.5,89.57,0,0,,,,6.3,3.4,113,1019.6,1.6,29,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T01:00:00,2023-08-10,1,15.8,15.8,13,83.44,0,0,,,,8.2,8.9,152,1020,0,11.8,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-10T02:00:00,2023-08-10,2,15,15,13.6,91.45,0,0,,,,7.2,5.4,59,1019.5,0,19.4,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T03:00:00,2023-08-10,3,14.6,14.6,13.2,91.16,0,0,,,,7,4,82,1019.2,0,26.9,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T04:00:00,2023-08-10,4,14.2,14.2,13,92.77,0,0,,,,8.1,5.9,97,1018.9,0,23.8,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T05:00:00,2023-08-10,5,14.2,14.2,12.8,91.62,0,0,,,,12.3,6.3,107,1018.7,0,27.4,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
